,year,season,Nminavg
0,2006.0,q1,40.074374999999996
1,2006.0,q2,1.64
2,2007.0,q1,70.83730769230769
3,2007.0,q2,13.914705882352942
4,2008.0,q1,26.46727272727273
5,2008.0,q2,10.905238095238095
6,2009.0,q1,7.213333333333334
7,2009.0,q2,9.575000000000001
